Air Temperature,Humidity,pH,Conductivity,Lights Membership,Fans Membership,pH Membership,EC Membership,Lights Status,Fans Status,pH Control Status,EC Control Status
22,1,12.98,3.85,0.4442348008385744,0.4442348008385744,0.3395107469421684,1.6291329643820065,Off,Off,Add Acid,Add Water

41,3,1.14,2.13,0.338562091503268,0.338562091503268,1.659063999063999,1.0032089552238805,Off,Off,Add Alkali,No Action

41,3,1.14,2.13,0.338562091503268,0.338562091503268,1.659063999063999,1.0032089552238805,Off,Off,Add Alkali,No Action

0,36,3.54,1.26,2.591666666666667,0.40833333333333327,1.6100496972982739,0.40833333333333327,High,Off,Add Alkali,Add Salts

0,36,3.54,1.26,2.591666666666667,0.40833333333333327,1.6100496972982739,0.40833333333333327,High,Off,Add Alkali,Add Salts

0,36,3.54,1.26,2.591666666666667,0.40833333333333327,1.6100496972982739,0.40833333333333327,High,Off,Add Alkali,Add Salts

39,47,2.0,3.85,0.4480269989615784,0.4480269989615784,1.6455026455026456,1.6291329643820065,Off,Off,Add Alkali,Add Water

39,47,2.0,3.85,0.4480269989615784,0.4480269989615784,1.6455026455026456,1.6291329643820065,Off,Off,Add Alkali,Add Water

1,7,10.27,4.51,2.6626036484245432,0.337396351575456,0.39507788576754094,1.6585257518733258,High,Off,Add Acid,Add Water

1,7,10.27,4.51,2.6626036484245432,0.337396351575456,0.39507788576754094,1.6585257518733258,High,Off,Add Acid,Add Water

1,7,10.27,4.51,2.6626036484245432,0.337396351575456,0.39507788576754094,1.6585257518733258,High,Off,Add Acid,Add Water

3,43,4.89,3.86,2.5669363538295573,0.43306364617044224,1.5708995153990948,1.6296915898486397,High,Off,Add Alkali,Add Water

3,43,4.89,3.86,2.5669363538295573,0.43306364617044224,1.5708995153990948,1.6296915898486397,High,Off,Add Alkali,Add Water

33,62,12.56,2.39,0.37142857142857144,0.38620689655172413,0.3450327239900699,1.5245614035087718,Off,Off,Add Acid,Add Water

33,62,12.56,2.39,0.37142857142857144,0.38620689655172413,0.3450327239900699,1.5245614035087718,Off,Off,Add Acid,Add Water

33,62,12.56,2.39,0.37142857142857144,0.38620689655172413,0.3450327239900699,1.5245614035087718,Off,Off,Add Acid,Add Water

1,97,6.16,1.58,2.664922480620155,0.664922480620155,1.0298947368421052,0.44101104209799863,High,On,No Action,Add Salts

1,97,6.16,1.58,2.664922480620155,0.664922480620155,1.0298947368421052,0.44101104209799863,High,On,No Action,Add Salts

13,22,1.66,3.63,2.0363636363636366,0.37142857142857144,1.651514351699109,1.616143099410482,Medium,Off,Add Alkali,Add Water

13,22,1.66,3.63,2.0363636363636366,0.37142857142857144,1.651514351699109,1.616143099410482,Medium,Off,Add Alkali,Add Water

13,22,1.66,3.63,2.0363636363636366,0.37142857142857144,1.651514351699109,1.616143099410482,Medium,Off,Add Alkali,Add Water

25,25,11.13,2.2,0.4222222222222223,0.4222222222222223,0.3730732860520094,1.0094696969696968,Off,Off,Add Acid,No Action

25,25,11.13,2.2,0.4222222222222223,0.4222222222222223,0.3730732860520094,1.0094696969696968,Off,Off,Add Acid,No Action

32,54,5.47,1.94,0.40833333333333327,0.40833333333333327,1.5524080650704546,0.9795286195286197,Off,Off,Add Alkali,No Action

32,54,5.47,1.94,0.40833333333333327,0.40833333333333327,1.5524080650704546,0.9795286195286197,Off,Off,Add Alkali,No Action

32,54,5.47,1.94,0.40833333333333327,0.40833333333333327,1.5524080650704546,0.9795286195286197,Off,Off,Add Alkali,No Action

17,66,3.58,1.89,1.2645801655685078,0.4476190476190477,1.6089819065622468,0.9742857142857141,Low,Off,Add Alkali,No Action

17,66,3.58,1.89,1.2645801655685078,0.4476190476190477,1.6089819065622468,0.9742857142857141,Low,Off,Add Alkali,No Action

24,24,7.47,1.4,0.4294117647058823,0.4294117647058823,0.9816167854315123,0.42222222222222217,Off,Off,No Action,Add Salts

24,24,7.47,1.4,0.4294117647058823,0.4294117647058823,0.9816167854315123,0.42222222222222217,Off,Off,No Action,Add Salts

24,24,7.47,1.4,0.4294117647058823,0.4294117647058823,0.9816167854315123,0.42222222222222217,Off,Off,No Action,Add Salts

3,21,1.63,1.63,2.6364197530864195,0.36358024691358026,1.6520062903492798,0.44639771905187453,High,Off,Add Alkali,Add Salts

3,21,1.63,1.63,2.6364197530864195,0.36358024691358026,1.6520062903492798,0.44639771905187453,High,Off,Add Alkali,Add Salts

6,57,8.9,1.23,2.0140350877192983,0.37142857142857144,0.4356946084218811,0.40544830544830535,Medium,Off,Add Acid,Add Salts

6,57,8.9,1.23,2.0140350877192983,0.37142857142857144,0.4356946084218811,0.40544830544830535,Medium,Off,Add Acid,Add Salts

11,47,11.88,1.53,2.068048227615586,0.4480269989615784,0.35680033416875523,0.4356946084218811,Medium,Off,Add Acid,Add Salts

11,47,11.88,1.53,2.068048227615586,0.4480269989615784,0.35680033416875523,0.4356946084218811,Medium,Off,Add Acid,Add Salts

11,47,11.88,1.53,2.068048227615586,0.4480269989615784,0.35680033416875523,0.4356946084218811,Medium,Off,Add Acid,Add Salts

42,37,2.61,3.09,0.4117411225658648,0.4117411225658648,1.632911649571379,1.5794895691447413,Off,Off,Add Alkali,Add Water

42,37,2.61,3.09,0.4117411225658648,0.4117411225658648,1.632911649571379,1.5794895691447413,Off,Off,Add Alkali,Add Water

3,99,1.57,1.76,2.6555555555555554,0.6555555555555554,1.6529704950825137,0.4607122296241467,High,On,Add Alkali,Add Salts

3,99,1.57,1.76,2.6555555555555554,0.6555555555555554,1.6529704950825137,0.4607122296241467,High,On,Add Alkali,Add Salts

3,99,1.57,1.76,2.6555555555555554,0.6555555555555554,1.6529704950825137,0.4607122296241467,High,On,Add Alkali,Add Salts

38,50,6.05,2.68,0.4595959595959596,0.4595959595959596,1.2453047333455736,1.5481481481481483,Off,Off,No Action,Add Water

38,50,6.05,2.68,0.4595959595959596,0.4595959595959596,1.2453047333455736,1.5481481481481483,Off,Off,No Action,Add Water

23,40,13.29,2.02,0.4367521367521368,0.4367521367521368,0.33644679142733613,0.9888065843621399,Off,Off,Add Acid,No Action

23,40,13.29,2.02,0.4367521367521368,0.4367521367521368,0.33644679142733613,0.9888065843621399,Off,Off,Add Acid,No Action

23,40,13.29,2.02,0.4367521367521368,0.4367521367521368,0.33644679142733613,0.9888065843621399,Off,Off,Add Acid,No Action

44,36,2.18,1.17,0.40833333333333327,0.40833333333333327,1.642014731818653,0.3997815640017475,Off,Off,Add Alkali,Add Salts

44,36,2.18,1.17,0.40833333333333327,0.40833333333333327,1.642014731818653,0.3997815640017475,Off,Off,Add Alkali,Add Salts

43,73,8.87,2.26,0.4240049751243781,0.5759950248756218,0.43664625289522235,1.0140880503144654,Off,On,Add Acid,No Action

43,73,8.87,2.26,0.4240049751243781,0.5759950248756218,0.43664625289522235,1.0140880503144654,Off,On,Add Acid,No Action

43,73,8.87,2.26,0.4240049751243781,0.5759950248756218,0.43664625289522235,1.0140880503144654,Off,On,Add Acid,No Action

34,88,2.96,1.44,0.3661246612466124,0.6338753387533875,1.6247772040543123,0.42631154156577883,Off,On,Add Alkali,Add Salts

34,88,2.96,1.44,0.3661246612466124,0.6338753387533875,1.6247772040543123,0.42631154156577883,Off,On,Add Alkali,Add Salts

10,95,7.59,1.58,2.577777777777778,0.5777777777777777,0.9777082421590079,0.44101104209799863,High,On,No Action,Add Salts

10,95,7.59,1.58,2.577777777777778,0.5777777777777777,0.9777082421590079,0.44101104209799863,High,On,No Action,Add Salts

10,95,7.59,1.58,2.577777777777778,0.5777777777777777,0.9777082421590079,0.44101104209799863,High,On,No Action,Add Salts

18,87,8.19,2.46,1.8029478458049886,0.5916666666666667,0.458816029143898,1.5303498985801216,Medium,On,Add Acid,Add Water

18,87,8.19,2.46,1.8029478458049886,0.5916666666666667,0.458816029143898,1.5303498985801216,Medium,On,Add Acid,Add Water

21,36,12.07,1.58,0.45185185185185184,0.45185185185185184,0.35319628859382496,0.44101104209799863,Off,Off,Add Acid,Add Salts

21,36,12.07,1.58,0.45185185185185184,0.45185185185185184,0.35319628859382496,0.44101104209799863,Off,Off,Add Acid,Add Salts

21,36,12.07,1.58,0.45185185185185184,0.45185185185185184,0.35319628859382496,0.44101104209799863,Off,Off,Add Acid,Add Salts

35,1,2.18,3.51,0.3611111111111111,0.3611111111111111,1.642014731818653,1.6085382138088131,Off,Off,Add Alkali,Add Water

35,1,2.18,3.51,0.3611111111111111,0.3611111111111111,1.642014731818653,1.6085382138088131,Off,Off,Add Alkali,Add Water

41,83,5.46,4.66,0.37558479532163747,0.6244152046783625,1.5527340823970035,1.6625656307648644,Off,On,Add Alkali,Add Water

41,83,5.46,4.66,0.37558479532163747,0.6244152046783625,1.5527340823970035,1.6625656307648644,Off,On,Add Alkali,Add Water

41,83,5.46,4.66,0.37558479532163747,0.6244152046783625,1.5527340823970035,1.6625656307648644,Off,On,Add Alkali,Add Water

0,73,13.68,4.52,2.5759950248756223,0.5759950248756218,0.3339994795732501,1.6588315309800719,High,On,Add Acid,Add Water

0,73,13.68,4.52,2.5759950248756223,0.5759950248756218,0.3339994795732501,1.6588315309800719,High,On,Add Acid,Add Water

1,98,10.8,1.71,2.6652777777777774,0.6652777777777779,0.3811391223155929,0.4551556055493062,High,On,Add Acid,Add Salts

1,98,10.8,1.71,2.6652777777777774,0.6652777777777779,0.3811391223155929,0.4551556055493062,High,On,Add Acid,Add Salts

1,98,10.8,1.71,2.6652777777777774,0.6652777777777779,0.3811391223155929,0.4551556055493062,High,On,Add Acid,Add Salts

0,95,6.1,2.8,2.6620370370370368,0.662037037037037,1.0858698748712563,1.5575839531214783,High,On,No Action,Add Water

0,95,6.1,2.8,2.6620370370370368,0.662037037037037,1.0858698748712563,1.5575839531214783,High,On,No Action,Add Water

29,89,9.44,1.07,0.395169082125604,0.6048309178743962,0.4189883012028341,0.39066145911571776,Off,On,Add Acid,Add Salts

29,89,9.44,1.07,0.395169082125604,0.6048309178743962,0.4189883012028341,0.39066145911571776,Off,On,Add Acid,Add Salts

32,74,1.53,2.55,0.41868686868686866,0.5813131313131314,1.653598503879864,1.5377054463422493,Off,On,Add Alkali,Add Water

32,74,1.53,2.55,0.41868686868686866,0.5813131313131314,1.653598503879864,1.5377054463422493,Off,On,Add Alkali,Add Water

32,74,1.53,2.55,0.41868686868686866,0.5813131313131314,1.653598503879864,1.5377054463422493,Off,On,Add Alkali,Add Water

7,73,10.69,2.08,2.5759950248756223,0.5759950248756218,0.3839365387280033,0.9969382716049383,High,On,Add Acid,No Action

7,73,10.69,2.08,2.5759950248756223,0.5759950248756218,0.3839365387280033,0.9969382716049383,High,On,Add Acid,No Action

35,63,4.59,2.03,0.3611111111111111,0.38330046022353714,1.5801055918484734,0.9900740740740741,Off,Off,Add Alkali,No Action

35,63,4.59,2.03,0.3611111111111111,0.38330046022353714,1.5801055918484734,0.9900740740740741,Off,Off,Add Alkali,No Action

35,63,4.59,2.03,0.3611111111111111,0.38330046022353714,1.5801055918484734,0.9900740740740741,Off,Off,Add Alkali,No Action

25,38,10.6,4.94,0.4222222222222223,0.4222222222222223,0.3862637362637362,1.6665268716992854,Off,Off,Add Acid,Add Water

25,38,10.6,4.94,0.4222222222222223,0.4222222222222223,0.3862637362637362,1.6665268716992854,Off,Off,Add Acid,Add Water

12,71,10.13,1.37,2.0497716894977165,0.5650966183574879,0.3989437946291671,0.4191894240885595,Medium,On,Add Acid,Add Salts

12,71,10.13,1.37,2.0497716894977165,0.5650966183574879,0.3989437946291671,0.4191894240885595,Medium,On,Add Acid,Add Salts

12,71,10.13,1.37,2.0497716894977165,0.5650966183574879,0.3989437946291671,0.4191894240885595,Medium,On,Add Acid,Add Salts

24,22,1.77,3.53,0.4294117647058823,0.4294117647058823,1.6496557528370528,1.6098292958783769,Off,Off,Add Alkali,Add Water

24,22,1.77,3.53,0.4294117647058823,0.4294117647058823,1.6496557528370528,1.6098292958783769,Off,Off,Add Alkali,Add Water

34,44,7.69,1.72,0.4367521367521368,0.4367521367521368,0.9745913757700204,0.4562619463143023,Off,Off,No Action,Add Salts

34,44,7.69,1.72,0.4367521367521368,0.4367521367521368,0.9745913757700204,0.4562619463143023,Off,Off,No Action,Add Salts

34,44,7.69,1.72,0.4367521367521368,0.4367521367521368,0.9745913757700204,0.4562619463143023,Off,Off,No Action,Add Salts

2,58,6.1,1.01,2.0100456621004565,0.34444444444444444,1.0858698748712563,0.3853978461695503,Medium,Off,No Action,Add Salts

2,58,6.1,1.01,2.0100456621004565,0.34444444444444444,1.0858698748712563,0.3853978461695503,Medium,Off,No Action,Add Salts

43,67,7.32,4.8,0.4294117647058823,0.47333333333333333,0.9868368794326241,1.6651835372636263,Off,Off,No Action,Add Water

43,67,7.32,4.8,0.4294117647058823,0.47333333333333333,0.9868368794326241,1.6651835372636263,Off,Off,No Action,Add Water

43,67,7.32,4.8,0.4294117647058823,0.47333333333333333,0.9868368794326241,1.6651835372636263,Off,Off,No Action,Add Water

20,88,12.65,3.5,0.4595959595959596,0.5404040404040404,0.3437268320501853,1.6078892371995819,Off,On,Add Acid,Add Water

20,88,12.65,3.5,0.4595959595959596,0.5404040404040404,0.3437268320501853,1.6078892371995819,Off,On,Add Acid,Add Water

37,98,10.76,1.16,0.35204678362573094,0.647953216374269,0.3821502976190477,0.3988509105073522,Off,On,Add Acid,Add Salts

37,98,10.76,1.16,0.35204678362573094,0.647953216374269,0.3821502976190477,0.3988509105073522,Off,On,Add Acid,Add Salts

37,98,10.76,1.16,0.35204678362573094,0.647953216374269,0.3821502976190477,0.3988509105073522,Off,On,Add Acid,Add Salts

26,96,3.07,1.26,0.41519274376417237,0.5848072562358276,1.6220981699531847,0.40833333333333327,Off,On,Add Alkali,Add Salts

26,96,3.07,1.26,0.41519274376417237,0.5848072562358276,1.6220981699531847,0.40833333333333327,Off,On,Add Alkali,Add Salts

14,82,7.61,4.28,2.018352059925094,0.6201149425287356,0.9770755939524839,1.650206388518448,Medium,On,No Action,Add Water

14,82,7.61,4.28,2.018352059925094,0.6201149425287356,0.9770755939524839,1.650206388518448,Medium,On,No Action,Add Water

14,82,7.61,4.28,2.018352059925094,0.6201149425287356,0.9770755939524839,1.650206388518448,Medium,On,No Action,Add Water

34,96,10.73,3.01,0.3661246612466124,0.6338753387533875,0.38291324709046226,1.5735820228944832,Off,On,Add Acid,Add Water

34,96,10.73,3.01,0.3661246612466124,0.6338753387533875,0.38291324709046226,1.5735820228944832,Off,On,Add Acid,Add Water

40,70,10.11,3.74,0.4404761904761905,0.5595238095238095,0.3995019458655822,1.6228006189213084,Off,On,Add Acid,Add Water

40,70,10.11,3.74,0.4404761904761905,0.5595238095238095,0.3995019458655822,1.6228006189213084,Off,On,Add Acid,Add Water

40,70,10.11,3.74,0.4404761904761905,0.5595238095238095,0.3995019458655822,1.6228006189213084,Off,On,Add Acid,Add Water

17,6,9.56,2.6,1.8919464919464917,0.37142857142857144,0.4153912753912754,1.5417479939275647,Medium,Off,Add Acid,Add Water

17,6,9.56,2.6,1.8919464919464917,0.37142857142857144,0.4153912753912754,1.5417479939275647,Medium,Off,Add Acid,Add Water

13,20,10.88,3.85,2.0363636363636366,0.37142857142857144,0.3791379634857896,1.6291329643820065,Medium,Off,Add Acid,Add Water

13,20,10.88,3.85,2.0363636363636366,0.37142857142857144,0.3791379634857896,1.6291329643820065,Medium,Off,Add Acid,Add Water

42,56,7.33,3.98,0.37142857142857144,0.37142857142857144,0.9864749340369393,1.636159981233873,Off,Off,No Action,Add Water

42,56,7.33,3.98,0.37142857142857144,0.37142857142857144,0.9864749340369393,1.636159981233873,Off,Off,No Action,Add Water

42,56,7.33,3.98,0.37142857142857144,0.37142857142857144,0.9864749340369393,1.636159981233873,Off,Off,No Action,Add Water

29,64,12.49,4.3,0.395169082125604,0.4226757369614513,0.3460919926137317,1.6510217113665389,Off,Off,Add Acid,Add Water

29,64,12.49,4.3,0.395169082125604,0.4226757369614513,0.3460919926137317,1.6510217113665389,Off,Off,Add Acid,Add Water

3,51,1.49,4.02,2.122884283246978,0.46351351351351344,1.6542144820236695,1.63821542836829,Medium,Off,Add Alkali,Add Water

3,51,1.49,4.02,2.122884283246978,0.46351351351351344,1.6542144820236695,1.63821542836829,Medium,Off,Add Alkali,Add Water

3,51,1.49,4.02,2.122884283246978,0.46351351351351344,1.6542144820236695,1.63821542836829,Medium,Off,Add Alkali,Add Water

5,68,3.38,3.04,2.0491228070175436,0.5,1.614256353793926,1.5758100373681474,Medium,On,Add Alkali,Add Water

5,68,3.38,3.04,2.0491228070175436,0.5,1.614256353793926,1.5758100373681474,Medium,On,Add Alkali,Add Water

27,8,5.94,1.76,0.40833333333333327,0.40833333333333327,1.5368234341650107,0.4607122296241467,Off,Off,Add Alkali,Add Salts

27,8,5.94,1.76,0.40833333333333327,0.40833333333333327,1.5368234341650107,0.4607122296241467,Off,Off,Add Alkali,Add Salts

27,8,5.94,1.76,0.40833333333333327,0.40833333333333327,1.5368234341650107,0.4607122296241467,Off,Off,Add Alkali,Add Salts

35,81,2.35,2.13,0.384322033898305,0.6156779661016949,1.6385408708938123,1.0032089552238805,Off,On,Add Alkali,No Action

35,81,2.35,2.13,0.384322033898305,0.6156779661016949,1.6385408708938123,1.0032089552238805,Off,On,Add Alkali,No Action

34,20,5.37,4.73,0.3661246612466124,0.3661246612466124,1.5556573122377488,1.6640233511004747,Off,Off,Add Alkali,Add Water

34,20,5.37,4.73,0.3661246612466124,0.3661246612466124,1.5556573122377488,1.6640233511004747,Off,Off,Add Alkali,Add Water

34,20,5.37,4.73,0.3661246612466124,0.3661246612466124,1.5556573122377488,1.6640233511004747,Off,Off,Add Alkali,Add Water

4,69,13.82,2.15,2.2166411304051747,0.5283333333333333,0.3335482159437591,1.0051369863013697,Medium,On,Add Acid,No Action

4,69,13.82,2.15,2.2166411304051747,0.5283333333333333,0.3335482159437591,1.0051369863013697,Medium,On,Add Acid,No Action

31,37,9.65,3.2,0.4117411225658648,0.4117411225658648,0.4127228865114328,1.5874296894106137,Off,Off,Add Acid,Add Water

31,37,9.65,3.2,0.4117411225658648,0.4117411225658648,0.4127228865114328,1.5874296894106137,Off,Off,Add Acid,Add Water

34,49,2.02,3.28,0.4557084607543323,0.4557084607543323,1.6451251187836555,1.5930636413395034,Off,Off,Add Alkali,Add Water

34,49,2.02,3.28,0.4557084607543323,0.4557084607543323,1.6451251187836555,1.5930636413395034,Off,Off,Add Alkali,Add Water

34,49,2.02,3.28,0.4557084607543323,0.4557084607543323,1.6451251187836555,1.5930636413395034,Off,Off,Add Alkali,Add Water

20,14,1.4,1.02,0.4595959595959596,0.4595959595959596,1.6555555555555554,0.38626373626373617,Off,Off,Add Alkali,Add Salts

20,14,1.4,1.02,0.4595959595959596,0.4595959595959596,1.6555555555555554,0.38626373626373617,Off,Off,Add Alkali,Add Salts

23,60,7.41,1.68,0.4367521367521368,0.4367521367521368,0.9836542597187758,0.4518518518518518,Off,Off,No Action,Add Salts

23,60,7.41,1.68,0.4367521367521368,0.4367521367521368,0.9836542597187758,0.4518518518518518,Off,Off,No Action,Add Salts

23,60,7.41,1.68,0.4367521367521368,0.4367521367521368,0.9836542597187758,0.4518518518518518,Off,Off,No Action,Add Salts

7,98,10.72,2.28,2.617171717171717,0.6171717171717171,0.3831684269038354,1.015535714285714,High,On,Add Acid,No Action

7,98,10.72,2.28,2.617171717171717,0.6171717171717171,0.3831684269038354,1.015535714285714,High,On,Add Acid,No Action

44,90,7.03,4.83,0.35,0.65,0.9985951557093424,1.6655846343929013,Off,On,No Action,Add Water

44,90,7.03,4.83,0.35,0.65,0.9985951557093424,1.6655846343929013,Off,On,No Action,Add Water

44,90,7.03,4.83,0.35,0.65,0.9985951557093424,1.6655846343929013,Off,On,No Action,Add Water

34,6,6.62,2.98,0.3661246612466124,0.3661246612466124,1.0153028764805414,1.5713391271843753,Off,Off,No Action,Add Water

34,6,6.62,2.98,0.3661246612466124,0.3661246612466124,1.0153028764805414,1.5713391271843753,Off,Off,No Action,Add Water

4,76,2.85,1.41,2.591666666666667,0.5916666666666667,1.627399081459995,0.42323972323972314,High,On,Add Alkali,Add Salts

4,76,2.85,1.41,2.591666666666667,0.5916666666666667,1.627399081459995,0.42323972323972314,High,On,Add Alkali,Add Salts

4,76,2.85,1.41,2.591666666666667,0.5916666666666667,1.627399081459995,0.42323972323972314,High,On,Add Alkali,Add Salts

36,55,13.49,3.23,0.38888888888888884,0.38888888888888884,0.33498256293196366,1.5895567205690515,Off,Off,Add Acid,Add Water

36,55,13.49,3.23,0.38888888888888884,0.38888888888888884,0.33498256293196366,1.5895567205690515,Off,Off,Add Acid,Add Water

2,95,13.34,4.06,2.661437908496732,0.661437908496732,0.33604127813005097,1.6402179118773945,High,On,Add Acid,Add Water

2,95,13.34,4.06,2.661437908496732,0.661437908496732,0.33604127813005097,1.6402179118773945,High,On,Add Acid,Add Water

2,95,13.34,4.06,2.661437908496732,0.661437908496732,0.33604127813005097,1.6402179118773945,High,On,Add Acid,Add Water

14,57,11.6,4.51,1.1168550429250819,0.3564102564102564,0.3625126646403242,1.6585257518733258,Low,Off,Add Acid,Add Water

14,57,11.6,4.51,1.1168550429250819,0.3564102564102564,0.3625126646403242,1.6585257518733258,Low,Off,Add Acid,Add Water

20,50,8.89,4.56,0.4595959595959596,0.4595959595959596,0.43601156069364155,1.6600041296716912,Off,Off,Add Acid,Add Water

20,50,8.89,4.56,0.4595959595959596,0.4595959595959596,0.43601156069364155,1.6600041296716912,Off,Off,Add Acid,Add Water

22,83,7.21,3.45,0.4442348008385744,0.5557651991614255,0.9909795918367348,1.6046106160402944,Off,On,No Action,Add Water

22,83,7.21,3.45,0.4442348008385744,0.5557651991614255,0.9909795918367348,1.6046106160402944,Off,On,No Action,Add Water

22,83,7.21,3.45,0.4442348008385744,0.5557651991614255,0.9909795918367348,1.6046106160402944,Off,On,No Action,Add Water

21,89,3.57,1.8,0.45185185185185184,0.548148148148148,1.6092494481236204,0.4652014652014652,Off,On,Add Alkali,Add Salts

21,89,3.57,1.8,0.45185185185185184,0.548148148148148,1.6092494481236204,0.4652014652014652,Off,On,Add Alkali,Add Salts

36,40,1.03,4.15,0.4222222222222223,0.4222222222222223,1.660375378046611,1.6445210727969348,Off,Off,Add Alkali,Add Water

36,40,1.03,4.15,0.4222222222222223,0.4222222222222223,1.660375378046611,1.6445210727969348,Off,Off,Add Alkali,Add Water

36,40,1.03,4.15,0.4222222222222223,0.4222222222222223,1.660375378046611,1.6445210727969348,Off,Off,Add Alkali,Add Water

10,17,3.4,1.72,2.577777777777778,0.4222222222222223,1.6137362637362636,0.4562619463143023,High,Off,Add Alkali,Add Salts

10,17,3.4,1.72,2.577777777777778,0.4222222222222223,1.6137362637362636,0.4562619463143023,High,Off,Add Alkali,Add Salts

31,25,6.07,4.06,0.38282828282828285,0.38282828282828285,1.1714121666076083,1.6402179118773945,Off,Off,No Action,Add Water

31,25,6.07,4.06,0.38282828282828285,0.38282828282828285,1.1714121666076083,1.6402179118773945,Off,Off,No Action,Add Water

31,25,6.07,4.06,0.38282828282828285,0.38282828282828285,1.1714121666076083,1.6402179118773945,Off,Off,No Action,Add Water

16,92,6.66,2.05,1.9502020767269788,0.6555555555555554,1.0138848167539267,0.9927048260381592,Medium,On,No Action,No Action

16,92,6.66,2.05,1.9502020767269788,0.6555555555555554,1.0138848167539267,0.9927048260381592,Medium,On,No Action,No Action

42,10,2.38,3.5,0.3412698412698413,0.3412698412698413,1.637910447761194,1.6078892371995819,Off,Off,Add Alkali,Add Water

42,10,2.38,3.5,0.3412698412698413,0.3412698412698413,1.637910447761194,1.6078892371995819,Off,Off,Add Alkali,Add Water

42,10,2.38,3.5,0.3412698412698413,0.3412698412698413,1.637910447761194,1.6078892371995819,Off,Off,Add Alkali,Add Water

19,17,8.8,3.15,1.6063200815494394,0.45185185185185184,0.43887587822014046,1.5838475499092557,Medium,Off,Add Acid,Add Water

19,17,8.8,3.15,1.6063200815494394,0.45185185185185184,0.43887587822014046,1.5838475499092557,Medium,Off,Add Acid,Add Water

36,51,4.24,4.62,0.46351351351351344,0.46351351351351344,1.5905033045246568,1.661606391925988,Off,Off,Add Alkali,Add Water

36,51,4.24,4.62,0.46351351351351344,0.46351351351351344,1.5905033045246568,1.661606391925988,Off,Off,Add Alkali,Add Water

35,10,6.0,4.66,0.3611111111111111,0.3611111111111111,1.5347985347985347,1.6625656307648644,Off,Off,Add Alkali,Add Water

35,10,6.0,4.66,0.3611111111111111,0.3611111111111111,1.5347985347985347,1.6625656307648644,Off,Off,Add Alkali,Add Water

35,10,6.0,4.66,0.3611111111111111,0.3611111111111111,1.5347985347985347,1.6625656307648644,Off,Off,Add Alkali,Add Water

10,59,13.88,2.0,2.0044223327805417,0.4222222222222223,0.33342964151952914,0.9863547758284601,Medium,Off,Add Acid,No Action

10,59,13.88,2.0,2.0044223327805417,0.4222222222222223,0.33342964151952914,0.9863547758284601,Medium,Off,Add Acid,No Action

28,72,5.16,1.03,0.4294117647058823,0.5705882352941177,1.5623997493734336,0.3871342360160252,Off,On,Add Alkali,Add Salts

28,72,5.16,1.03,0.4294117647058823,0.5705882352941177,1.5623997493734336,0.3871342360160252,Off,On,Add Alkali,Add Salts

28,72,5.16,1.03,0.4294117647058823,0.5705882352941177,1.5623997493734336,0.3871342360160252,Off,On,Add Alkali,Add Salts

8,6,10.2,1.44,2.6048309178743967,0.395169082125604,0.3970017636684304,0.42631154156577883,High,Off,Add Acid,Add Salts

8,6,10.2,1.44,2.6048309178743967,0.395169082125604,0.3970017636684304,0.42631154156577883,High,Off,Add Acid,Add Salts

10,91,8.99,4.84,2.577777777777778,0.5777777777777777,0.4328539708972682,1.6657050559687474,High,On,Add Acid,Add Water

10,91,8.99,4.84,2.577777777777778,0.5777777777777777,0.4328539708972682,1.6657050559687474,High,On,Add Acid,Add Water

10,91,8.99,4.84,2.577777777777778,0.5777777777777777,0.4328539708972682,1.6657050559687474,High,On,Add Acid,Add Water

9,2,10.84,2.6,2.591666666666667,0.40833333333333327,0.38013498312710914,1.5417479939275647,High,Off,Add Acid,Add Water

9,2,10.84,2.6,2.591666666666667,0.40833333333333327,0.38013498312710914,1.5417479939275647,High,Off,Add Acid,Add Water

11,72,7.52,3.87,2.11697687535251,0.5632478632478632,0.9799633027522936,1.6302472833062378,Medium,On,No Action,Add Water

11,72,7.52,3.87,2.11697687535251,0.5632478632478632,0.9799633027522936,1.6302472833062378,Medium,On,No Action,Add Water

11,72,7.52,3.87,2.11697687535251,0.5632478632478632,0.9799633027522936,1.6302472833062378,Medium,On,No Action,Add Water

5,83,1.61,1.97,2.624415204678363,0.6244152046783625,1.652330623306233,0.9828545618789521,High,On,Add Alkali,No Action

5,83,1.61,1.97,2.624415204678363,0.6244152046783625,1.652330623306233,0.9828545618789521,High,On,Add Alkali,No Action

5,75,13.17,4.52,2.5865384615384617,0.5865384615384616,0.3375229580976707,1.6588315309800719,High,On,Add Acid,Add Water

5,75,13.17,4.52,2.5865384615384617,0.5865384615384616,0.3375229580976707,1.6588315309800719,High,On,Add Acid,Add Water

5,75,13.17,4.52,2.5865384615384617,0.5865384615384616,0.3375229580976707,1.6588315309800719,High,On,Add Acid,Add Water

19,24,7.54,4.91,1.6063200815494394,0.45185185185185184,0.9793122171945701,1.6663552838965132,Medium,Off,No Action,Add Water

